,Year,Waste_types,Haz_NonHaz,A,B,C10_C12,C13_C15,C16,C17_C18,C19,C20_C22,C23,C24_C25,C26_C30,C31_C33,D,E36_E37_E39,F,G_U_X_G4677,EP_HH,Total_waste_gen,Energy_recovery,Incineration,No_backfilling,Backfilling,Deposit_land,Treated_waterbodies,Total_treatment
69,2014,Chemical wastes,Total,170896.3584864254,33083.441,4233.32481567163,3420.059161071336,5003.614678033473,28967.798762868413,10414.564002321316,648547.235782742,6020.939343201319,95581.4726699897,19077.39142533483,2638.071861492698,5404.2363805451705,4235.265192647895,366.14,102181.22274446736,10078.378,1150149.5143068128,342.0,134184.36742,49869.895651509636,0.0,26550.374000000003,0.0,210946.63707150964
70,2014,Industrial effluent sludges,Total,49.11,73378.131,109930.07948940789,2321.554093087077,1767.481323022317,98970.310887593,3277.2194829322602,42385.67908407141,8623.051309948016,30233.55369331406,5049.530600102278,285.4185800727051,8709.271438650909,20343.099788028834,99.7,17792.97902976925,0.0,423216.1698,5295.08,3411.12,13305.24846,79.6716,116515.115,0.0,138606.23505999998
71,2014,Sludges & liquid wastes from waste treatment,Total,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,102434.9,0.0,59992.4594,89.28629999999998,384216.179,0.0,546732.8247
72,2014,Health care & biological wastes,Total,1502.2739758014513,11.521999999999998,7375.382487606695,3.5071465053763435,1.089010717230008,13.254700499605574,2.106914893617021,741.7202511306247,4.348535809474679,41.98313573790915,38.95063214333188,530.1235075253297,2857.292669194092,1.137422373458103,0.0,409543.0486218152,1373.6,424041.3410117534,0.0,104494.96305,12042.437,0.0,134843.2,0.0,251380.60005
73,2014,"Metallic wastes, ferrous",Total,6712.01,2795.06,504.54,35.616506702895634,0.0,0.0,0.0,390.74,0.0,492736.1884208829,9730.621822171182,15.529250242932768,794.03,0.0,1327655.1111607458,855218.3220000002,16150.886962264149,2712738.65612301,0.0,0.0,8794211.682999998,1425.0,23647.331,0.0,8819284.013999999
74,2014,"Metallic wastes, non-ferrous",Total,416.41,514.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48065.886777399326,3821.013222600669,0.0,4.47,0.0,385548.29193521367,142289.53699999998,5180.718660377358,585840.867595591,0.0,0.0,1780829.39162,0.0,319.12,0.0,1781148.51162
75,2014,"Metallic wastes, mixed",Total,6554.261801230298,27915.848,12549.078046694452,293.1629340900189,7907.903904050374,4120.638138251793,2030.354094561336,9779.231103300288,9765.50318866165,236508.4351435188,84347.90943719742,12173.139804744493,4532.811131781577,196.97095666681912,485478.04567289463,2414927.569580488,315997.45138026087,3635078.3143183924,0.0,0.0,3536023.27,41.7,2723.761,0.0,3538788.731
76,2014,Glass wastes,Total,175.57,215.06,13972.341617338503,26.95694829884185,265.9171161052046,74.26154037045521,19.836405956698055,2942.2481236779054,47514.5000685361,133.8928859744517,240.30304048601715,1838.8831926574815,153.2549529101239,143.88,86976.34626923599,464414.6620833157,645936.2790607658,1265044.1933056293,0.0,0.0,1665786.7385034838,164.23,81972.007,0.0,1747922.9755034838
77,2014,Paper & cardboard wastes,Total,8056.082095865628,1940.3,82037.34784697133,8470.502759478819,4465.730245486785,1023841.4468446791,588.2710872496157,45887.74132451706,6972.006614206491,14311.449818070048,51516.27282957967,41619.10472247817,2348.273424628003,1356.1744023740732,18553.08607039546,4595571.202173278,1209722.1954583856,7117257.187717643,0.0,367.18,4338666.011215764,1.84,5159.691000000002,0.0,4344194.722215763
78,2014,Rubber wastes,Total,13821.721161974858,6.87,60.256202194878604,0.04747983870967742,2.0,1.1042361531722469,9.0,3224.9363081190204,1.0,46.75723805681756,253.63089659043072,1707.9978648885294,2.1310070938481216,4.668027789593081,1175.975055711038,397390.40833742666,8711.164515779923,426419.6683316175,236345.86,0.0,17263.02132364485,1181.99,6612.129999999999,0.0,261403.00132364486
79,2014,Plastic wastes,Total,138086.49682079777,760.88,45446.537776695135,5211.725113458613,4201.7382379328055,20822.1739782076,5997.9603904425185,113365.66355612448,4189.761713918818,37427.971541535866,33485.07033225342,28083.03614656889,1136.322456497112,3175.363141543451,57867.2610723898,703347.8512803942,132594.90974064366,1335200.7232994041,0.0,0.0,581257.9761797175,7.33,70022.35,0.0,651287.6561797174
80,2014,Wood wastes,Total,2108.66,4726.43,33523.22026603786,3372.423856850537,216594.4211498604,71051.60981338753,612.0302470013041,48145.68834813489,7738.53008837859,66514.31692241372,70563.10346582184,49857.32380141393,3777.642053477624,2946.104003061949,768676.3425480231,1186158.059472604,836639.5427408034,3373005.4487772714,627813.92,176716.7,2447481.940741103,80096.11,24504.031,0.0,3356612.701741103
81,2014,Textile wastes,Total,3.43,11.1,2307.3826723264933,17687.602401396172,3.43,243.03597256605443,47.51058510638298,291.8904975565665,32.75824963735614,433.7073028676643,1940.9254383457733,1753.9051445567763,35.83982792409844,20.133258188005108,121.49403002446009,9915.709262018612,138301.9309689771,173151.78561149153,0.0,6560.0,95187.81102312768,0.0,10975.249999999998,0.0,112723.0610231277
82,2014,Waste containing PCB,Total,1.38,3.86,1.07,0.0,0.01,0.0,0.0,2.15,0.0,0.0,4480.578,1.85,0.16,0.0,1.6921345835228163,133.01,0.0,4625.760134583524,0.0,0.0,5247.894,0.0,6.72,0.0,5254.614000000001
83,2014,Discarded equipment,Total,226.59223911509616,893.8,2394.0179008431423,3191.790789390837,226.5746235810853,6044.508225171294,47.794119018877296,1571.5767047366546,825.399848170229,2010.941766808261,2733.596130070529,5680.827100565904,653.2371208060833,257.89852448790106,2338.0,161959.90430782633,312762.0304026883,503818.4898032806,0.0,0.0,344340.1111680269,90.6,4928.68,0.0,349359.3911680269
84,2014,Discarded vehicles,Total,7980.84,0.0,1.7825793149318256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.23,0.0,88.51732465229598,1378766.1784695028,1048.424514197889,1387913.972887668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2014,Batteries & accumulators wastes,Total,4329.6363948717935,625.5899999999998,40.16397573450501,4.415234593327569,28.28753266080736,0.9007381053792188,8.373548614556519,267.4859621836408,5.168350394195081,263.40446486125484,1912.0094728378922,10.311370759357043,100.57647620884904,23.632227625431167,1187.0,97816.91232606344,9227.7370130976,115851.60508861205,0.0,0.0,95698.83498022376,0.0,155.26,0.0,95854.09498022374
86,2014,Animal & mixed food waste,Total,24896.910318170358,1756.97,1306181.4959999998,0.0,123.29420445177246,91.0,4.0,907.6797813000496,4.769732964520116,1651.0916853550796,664.1466455958839,97.0,24551.19,759.36,84.11463949722754,969480.7520000004,465427.6135714285,2796681.388578763,129568.0,237931.5726,1253748.1393632593,178.72,117978.10199999998,0.0,1739404.533963259
87,2014,Vegetal wastes,Total,15638.78,692.89,908180.3138617707,0.0,664.64,662.7053191710812,15.0,1006.7798906500248,5.393264330002969,76.74558068572723,205.21329465447712,28.35996962349296,770.8650089545296,683.437532964696,6444.007134272812,257162.948,4548966.235181217,5741204.314038295,104.0,0.0,4333928.227577763,16854.39,89252.709,0.0,4440139.326577762
88,2014,"Animal faeces, urine & manure",Total,127514.91,0.0,27087.645770978823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.7730433771367,0.0,0.0,2399.5272161045505,0.0,157731.85603046053,494769.0,154691.0,94614.332,139.73,3178.574,0.0,747392.6359999998
89,2014,Household & similar wastes,Total,2633.7594053887547,12713.63,479770.66571354406,1631.7360830969324,2797.20653526681,156610.7098539824,3352.9204784237745,464723.12987302494,2673.0461872113488,312541.46303679666,165256.9115802956,7550.595971508333,5216.532108513557,1872.5402366214248,63621.24852188517,8887664.373056652,14807072.978798525,25377703.447440736,23789.41,6114353.4382,617572.5625455175,7122.459,7998971.391,0.0,14761809.260745514
90,2014,Mixed & undifferentiated materials,Total,18152.115792229968,8128.813,105129.14409946745,14035.742420732096,3829.439416367049,118593.56357869376,561.9024133776202,669528.5534482809,7215.482729276294,11048.419170004243,21027.904306002816,11089.90560884064,2626.998739776137,16310.572870841033,3320.2817766651638,364543.81170791533,3326112.3547262535,4701255.005804724,66568.0,3945.656775,244108.4168422234,6623.0,295574.809,0.0,616819.8826172234
91,2014,Sorting residues,Total,0.0,317.12,2124.4087486420576,0.0,758.7394229183841,2385.9885322114123,13.0,5061.733134822015,247.7374774310033,2932.0403187528113,1018.2366415152163,1285.5290754264927,993.5797887007902,2491.4352360697576,15521.0,39243.997016468194,0.0,74394.54539295811,132825.14,68831.24,712441.029,51972.35,8916421.349,0.0,9882491.108
92,2014,Common sludges,Total,712.94,2.08,85551.81482874688,204.08801188770678,16.807422935275284,8431.425818914566,513.5802046878192,1820.376280690806,765.003580654675,3131.5869259160277,2608.4455901396773,199.37554591157482,845.1012432286244,1109835.58,55.453,260532.40726542895,0.0,1475226.0657191426,22054.43,162479.0,1031730.48,5106.936,30733.129999999994,0.0,1252103.9759999998
93,2014,Mineral waste from construction & demolition,Total,0.0,207.15,1576.8770831023905,1.0,6353.579488870569,2.0,153.3275531914894,4007.0766304825843,10400.432342767861,36181.7564306358,491.5304943044156,159.74713437057991,881.9841760669846,477.87111867290514,58682308.22285762,31048.97138680955,0.0,58774251.5266969,0.0,0.0,52516966.07985424,1274054.034,2384661.284,0.0,56175681.39785424
94,2014,Other mineral wastes,Total,25329.099799803505,17407792.96,19126.260231457418,1.3288363798560867,147.60701288875524,4.385217474529311,1259.3198570670393,181582.74775610355,87636.88244060015,115747.3171668416,2330.5658514113425,345.08616953123453,1916.0376719419753,5670.6137082184305,22790.983326317928,15737.619033124607,0.0,17887418.81407917,0.0,0.0,46799.4435,134500.579,752831.731,17344800.352941178,18278932.106441174
95,2014,Combustion wastes,Total,0.0,0.14,16.0,0.0,3361.111733992855,88.0,21.222606382978718,2.0,1247.4573381480525,262086.55129394273,0.0,42.04046306879585,2659421.844528433,46.0,0.0,12550.0,0.0,2938882.367963969,0.0,0.0,205785.478,242474.64899999998,2463977.62405,0.0,2912237.75105
96,2014,Soils,Total,6179.96,5038.12,4970.13,0.0,4972.966273701566,4.56034709439916,326.983,6324.526421273541,6081.196005559751,2229.3104227591552,0.0,0.0,4987.5196369345285,4993.096980008506,55852268.47833961,365379.8997529762,0.0,56263756.74717992,0.0,1180.36,11195826.638278482,19758671.721030004,21677363.009,0.0,52633041.72830848
97,2014,Dredging spoils,Total,0.0,0.0,0.0,0.0,0.0,234.183,32.44,758.43,0.0,0.0,0.0,0.0,0.0,0.0,12456449.869358473,325.404,0.0,12457800.326358467,0.0,0.0,8377.4431918501,8022.24,165666.23200000002,12447467.8,12629533.71519185
98,2014,Mineral waste from waste treatment & stabilised waste,Total,0.0,0.2,971.0,0.0,0.0,0.0,0.0,8.0,3630.0,2.0,0.0,0.0,0.0,0.0,42508.0,19.0,0.0,47138.2,95968.24,387952.0,66227.37341765403,111636.47,2351306.056,0.0,3013090.139417654
99,2016,Spent solvents,Total,10.39,1874.71,612.5285195388478,18.554774241345566,123.44497753828813,1927.159472653536,74.33928446844078,128630.21092286505,79.05078978985459,1523.1281171820233,1779.1988174234814,362.9358123877269,132.23943727353148,12.257346257263595,3179.0535063320685,4536.740506138003,0.0,144875.94228408948,0.0,25115.0,805.43686,0.0,7602.0,0.0,33522.43686
100,2016,"Acid, alkaline or saline wastes",Total,2.62,236.97,4503.255574760839,2.443516183121676,48.88492289253731,8909.039140829565,14814.339163638755,68185.29035703161,3745.839031003209,30189.099045023508,10698.0022227234,1348.4023075310895,113.5484257761879,192.00548774657554,0.0,16828.297092765082,0.0,159818.0362879055,0.0,0.0,54831.2615,0.0,32702.250000000004,0.0,87533.5115
101,2016,Used oils,Total,28412.851619207064,9167.59,7294.501892321747,81.59282747739142,154.40077503845785,3629.794404261477,4404.9291759997095,54619.09579945068,20893.074962479448,29497.94272594543,16131.209693188874,4184.926494220167,32830.53269147676,46.00767889488488,1.7640096041465525,99226.03469282767,6010.042000000002,316586.2914423939,0.0,3146.0,24793.50952,0.0,239.6,0.0,28179.10952
102,2016,Chemical wastes,Total,176160.9555271305,16748.878,6557.091290382458,5567.830752588568,6351.38947454955,31112.518070171693,8652.722203219946,655055.396614805,6533.664811680092,103851.92957479256,20375.399495633395,2739.667782757165,5911.232288388522,1797.0988290959774,387.51,103322.76185860657,12835.830999999998,1163961.8775738021,23783.0,1.0,40583.12028,0.0,79634.66700000002,0.0,144001.78728000002
103,2016,Industrial effluent sludges,Total,216.59,54727.31159000001,81153.20755815363,2286.299330178449,1456.5312155690078,70882.76569397748,5060.620609477573,47122.60645889295,8692.03529174711,26064.300871077223,3863.2392791509374,189.972193184456,8961.898443463546,12165.37954032304,402.29402785007835,13475.877409625007,0.0,336720.9295126705,9991.0,91765.0,20054.87972,1102.46,75522.244,0.0,198435.58372
104,2016,Sludges & liquid wastes from waste treatment,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.04,0.0,1393.16,0.0,0.0,0.0,1408.2,9973.77,78680.0,138933.757,1229.52,466686.8229999999,0.0,695503.8699999999
105,2016,Health care & biological wastes,Total,1499.8000743371256,9.661,8564.839856950448,3.5720874551971327,0.09433676834295136,12.985960294504338,1.1042553191489362,759.7175310591975,5.589174619551198,77.0256213376373,32.64531819658923,415.9417429754282,2739.755031375741,1.4190216928966397,0.0,361270.9897182938,3048.91,378444.05073067563,8624.7,90185.19,13357.21693,0.0,132335.23,0.0,244502.33693
106,2016,"Metallic wastes, ferrous",Total,7443.44,2367.71,0.0,11.644829320621138,0.0,0.0,0.0,0.0,372.9,241480.2926695935,3181.4302072887635,5.077293797077086,13.87,55.14,1129526.9372486707,659897.533,16223.92129811942,2060579.89654679,0.0,0.0,8043634.10899999,38205.0,135449.659,0.0,8217288.76799999
107,2016,"Metallic wastes, non-ferrous",Total,1010.22,1067.0,0.0,0.0,0.0,0.0,0.0,88.04,0.0,61738.34425024958,1428.7407497504212,0.0,1.89,0.0,298914.5254004588,109348.17299999998,5257.939701880576,478854.8731023393,0.0,0.0,1677960.7910000014,0.0,247.06000000000003,0.0,1678207.8510000012
108,2016,"Metallic wastes, mixed",Total,8253.885620955145,16915.187,13394.790518518172,228.13357771115955,7909.230690660157,3209.348254902561,1650.3270049717485,9622.522935680676,10108.266994008669,224744.75197313848,63616.71470746029,10825.447140134316,2799.759639818596,89.71479730513774,688085.2151565225,2530242.409737036,374185.345472691,3965881.0512215146,0.0,0.0,4328561.093000009,25.0,550.6800000000001,0.0,4329136.773000008
109,2016,Glass wastes,Total,246.29,290.34,31366.3170625616,44.81595705019086,368.7345827029074,112.15041946191937,12.65760799249317,3640.239809120133,26334.354560383057,159.04361900459259,325.1225329437774,1982.493541454838,205.4155108128812,195.4,129164.68167510744,540377.5972591873,603327.1620000001,1338152.8161377832,0.0,0.0,1793374.3108181818,526.0,90039.051,0.0,1883939.3618181816
110,2016,Paper & cardboard wastes,Total,8424.64657589493,1167.62,98767.5847377571,9794.555859643939,4756.700265540196,1022840.1006208095,604.5750018517421,54949.51911663127,8456.733007923089,17368.997422359782,59515.44375553591,48298.56635808073,2793.2641065425532,1680.706334928679,19999.750177492562,4535548.120288791,1094886.1708781,6989853.054507884,19213.12,320.87,4138298.861,0.0,3209.332000000001,0.0,4161042.183
111,2016,Rubber wastes,Total,14228.770536646543,3.42,70.17545726637844,0.0,1.0,1.0062660238300132,4.0,3087.4244968489775,1.0,12.215730510318814,236.44757494972168,1827.6488145753353,1.5509070822188626,20.46856940309088,1341.1797018336135,293875.4113452675,8396.935057906965,323108.6544583145,8331.01,111003.0,13885.034000000005,3586.0,4558.84,0.0,141363.884
112,2016,Plastic wastes,Total,137126.48967488302,766.15,57835.31172994378,6365.446051807771,5372.885024436784,25223.114249334125,7538.513957210202,143654.29995424478,5140.62066451991,40325.09146912996,40973.20290397543,34914.955466262116,1596.4428826624373,4174.032975224382,67445.23450133624,822233.2985088556,127841.6174497867,1528526.7074636137,0.0,2348.0,557035.0499492958,4.0,53386.13500000001,0.0,612773.1849492958
113,2016,Wood wastes,Total,1038.38,1817.72,31534.0470010723,3482.9278879586504,196225.51636159368,69781.51833831043,531.8406562497215,45338.68893378317,8008.316740287104,65865.12035605963,68694.34651005485,51369.5562784319,2336.076914265644,11492.142807135022,664644.2324893674,1246216.9307265738,894592.2524665435,3362969.614467687,609329.45,745645.32,2439508.2422,137073.0,28290.81,0.0,3959846.8222
114,2016,Textile wastes,Total,5.29,6.46,2088.4407936357834,11706.404676740474,5.29,228.22408847234712,31.925744680851068,279.7140468434351,34.907739086530555,434.5076576533701,1894.764197127531,1799.1179947180246,30.03304910732271,26.12859634198213,141.53565664497472,10224.234435235066,146589.29899999994,175526.27767628766,0.0,0.0,99309.64700000004,413.0,8341.820000000003,0.0,108064.46700000003
115,2016,Waste containing PCB,Total,0.72,4.42,1.22,0.0,0.01,0.0,0.0,2.46,0.0,0.0,318.041,2.13,0.18,0.0,2.0048583663765247,138.82,0.0,470.0058583663765,0.0,0.0,67.95500000000001,0.0,0.0,0.0,67.95500000000001
116,2016,Discarded equipment,Total,165.28595806495449,502.31,2829.289281609937,3825.3713507967827,180.8362109561837,7258.5427161237085,49.41653831527593,1641.332173606753,968.9759203514122,2451.646474544087,2995.078623774513,6725.032702828998,641.3033741779537,206.72353465925042,3936.91,201877.38776775348,356649.97072996834,592905.4133575318,0.0,0.0,430766.86050000007,0.0,3220.472,0.0,433987.3325000001
117,2016,Discarded vehicles,Total,3176.04,0.28,2.076023944130362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.32690545412257,0.0,101.77011064499388,1516828.2839599622,1021.6279999999997,1521155.4050000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2016,Batteries & accumulators wastes,Total,4905.609897435897,532.63,32.5977369412152,5.491909529023311,23.212214876632924,1.207678904494276,6.27842741471348,257.7582803330625,5.74078364862106,319.6374991935556,2175.128951887955,12.728640449963839,172.8622803989837,14.988967227609425,0.0,109442.26392730279,10394.78795482582,128302.92515037036,0.0,0.0,96167.75900000014,0.0,28.0,0.0,96195.75900000014
119,2016,Animal & mixed food waste,Total,31846.18512686088,415.96,1641001.1930000002,0.0,151.91519373454247,84.0,2.0,862.541902579113,5.438141384789907,1652.2840604825005,359.5334272976852,40.0,12344.89,764.95,93.1933008532087,805211.070335424,561229.774609283,3056064.9290979,32798.25,438240.46,1834331.128,3013.0,180480.04,0.0,2488862.878
120,2016,Vegetal wastes,Total,11129.04,1241.02,1326064.4763262996,0.0,2000.29,1397.5583226295687,7.0,1553.6359512895565,12.08672537340925,77.2834418613983,269.6113158623165,26.9263601064188,1326.6050958250958,1261.0186346235644,7341.466775481454,266771.14000000013,4398620.6803907165,6019099.839340068,1706.1,46579.0,4330890.161449994,22772.0,99211.93199999999,0.0,4501159.193449995
121,2016,"Animal faeces, urine & manure",Total,81325.0,0.0,30338.67450947788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.7530875683217,14.8,0.0,2043.314054311188,0.0,114421.5416513574,94684.74999999999,517281.0,76545.896,96.0,3292.220000000001,0.0,691899.8659999999
122,2016,Household & similar wastes,Total,2938.5227720328444,3096.74,629337.605697229,1734.0467225553184,1773.6070816084693,204145.96118806853,2507.0183920973623,606039.8776649737,2794.701651496701,408588.5157663823,211121.5066704644,7233.662731819611,2904.4759721561077,1182.8501628370743,71295.67112631112,10762937.175161138,15108681.727550967,28028313.666312136,5554806.32,2173250.4,612781.295,1333.2,5715939.769999994,0.0,14058110.984999996
123,2016,Mixed & undifferentiated materials,Total,25582.16012938297,11571.147,140059.95228716033,12143.707567202344,8755.236066659167,85523.16045313857,405.14331697137163,87585.4941010702,7702.700832982281,9933.854913032572,19041.137919331948,11516.83124125364,6943.525129877478,14369.883742063364,3562.3989472343874,479130.21086563024,3570787.229898452,4494613.774411442,417.0,64912.6242863,312180.77743,4014.25,265454.37699999986,0.0,646979.0287162999
124,2016,Sorting residues,Total,0.0,0.0,2207.1576615397407,0.0,804.1394047815332,2322.1312821456745,6044.24,4956.8844065217245,265.54085633221564,2954.4059628438745,867.5531847631565,1374.44457004301,661.9244764554571,1557.0966737558483,25952.0,36034.93635313389,0.0,86002.45483231614,952245.15,1132599.0,973560.7789999995,147627.86,9678073.06500001,0.0,12884105.854000008
125,2016,Common sludges,Total,1365.15,1.87,97549.861553958,143.30021878644217,19.15856791298084,7681.131640242574,484.2743087071089,2252.1696176201585,883.7503954185067,2631.283346613127,1517.5253679827742,100.16912943476669,410.19394386195916,1122278.0,60.665,303315.8679519664,0.0,1540694.3710425047,0.0,163176.0,1154407.53,122224.41,70651.89,0.0,1510459.8299999996
126,2016,Mineral waste from construction & demolition,Total,0.0,126.24,1675.3304611462142,1.0,6733.633015663644,2.0,125.73234042553192,4146.087839100491,12617.246070728128,37197.92665207037,373.94880451104063,96.69091371994342,565.8392347947437,279.951084644832,63525297.81177755,29394.151893972357,0.0,63618633.59008833,0.0,0.0,57185063.36295606,677587.871,2474089.481000001,0.0,60336740.71495606
127,2016,Other mineral wastes,Total,25312.203466196435,17007621.618058827,11455.459154724967,1.3721173538816591,83.33166765269999,9.049811937644575,862.0659700092759,218649.01175925566,81548.8436333829,91690.56377463658,2070.48179260714,340.0055253538818,1589.7230381541044,4542.466866304986,35194.992980575866,20447.00666339195,0.0,17501418.196280368,0.0,304.0,51458.4444,145474.6,833078.2520000002,16944100.352941178,17974415.649341173
128,2016,Combustion wastes,Total,0.0,0.0,13.0,0.0,3562.2274361088207,85.0,20.694680851063836,2.0,4609.111283982461,559775.762808356,0.0,21.012936447982614,1069157.5036029771,75.78,0.0,7101.0,0.0,1644423.0927487232,5165.08,0.0,547746.0690000001,67953.0,840498.5945,0.0,1461362.7435
129,2016,Soils,Total,4368.9,4351.26,4345.05,0.0,4345.05,0.0,51.57,4354.05,4393.920092745806,49.31990725419383,0.0,0.0,5295.94,4345.05,58234030.65119175,398410.22,0.0,58668340.98119175,0.0,0.0,12682893.761513267,15043852.41,28888217.06999995,0.0,56614963.24151322
130,2016,Dredging spoils,Total,0.0,11.81,0.0,0.0,0.0,435.2019458322377,60.363829787234046,1348.3766499143974,0.0,0.0,0.0,0.0,0.0,0.0,11245715.88040689,652.6985356154495,0.0,11248224.33136804,0.0,0.0,4233.4045695482955,149920.536,68138.933,11243328.0,11465620.873569548
131,2016,Mineral waste from waste treatment & stabilised waste,Total,0.0,0.0,804.0,0.0,0.0,0.0,0.0,9.0,4083.0,3.0,0.0,0.0,0.0,0.0,40673.0,12.0,0.0,45584.0,0.0,0.0,324703.5544006578,241959.2,2032292.204,0.0,2598954.9584006574
