"","Year","EWC-STAT code","EWC-STAT description","Hazardous/Non-hazardous split","A","B","C10-C12","C13-C15","C16","C17_C18","C19","C20-C22","C23","C24_C25","C26-C30","C31-C33","D","E36_E37_E39","F","G-U_X_G4677","EP_HH","Total waste generation"
"243","2014","07.3","Rubber wastes","Total","11315.604677009713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280831.53599999996","7016.7200000000012","299163.86067700968"
"244","2014","07.4","Plastic wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"245","2014","07.4","Plastic wastes","Non-hazardous","82267.84698476296","0","37169.617776695137","4177.7523368326092","2589.8860202905958","14841.132390900275","5552.3203904425172","93660.233556124484","2840.6190042940379","8168.0957689061552","24794.167388465412","20785.415878717205","766.4542158102106","2672.4337753163136","17746.218000000008","590659.9112803943","88135.459999999977","996827.56476795219"
"246","2014","07.4","Plastic wastes","Total","82267.84698476296","0","37169.617776695137","4177.7523368326092","2589.8860202905958","14841.132390900275","5552.3203904425172","93660.233556124484","2840.6190042940379","8168.0957689061552","24794.167388465412","20785.415878717205","766.4542158102106","2672.4337753163136","17746.218000000008","590659.9112803943","88135.459999999977","996827.56476795219"
"247","2014","07.5","Wood wastes","Hazardous","0","0","0.61573928333921446","6.7458728088641159E-2","3.0018091171641617","1.2190076289209422","1.0921691603581715E-2","0.97141177336251949","0.14734962369261179","1.3691454875235103","1.4047701560605053","0.64706271202846832","3.3887774119511618E-2","1.8607303912663731E-2","0","12.14482872018367","0","21.652000000000001"
"248","2014","07.5","Wood wastes","Non-hazardous","0","0","26586.365210270753","2912.7301604970421","129611.98942455743","52701.560787847244","471.57634658629627","41943.577216828045","6362.2559337822413","59116.907012802905","60655.107471742289","27938.846913653633","1463.2049038978678","803.42539575803619","524275.94600000017","1080999.9092217768","670719.16999999958","2686562.5720000002"
"249","2014","07.5","Wood wastes","Total","0","0","26586.98094955409","2912.7976192251308","129614.99123367459","52702.779795476163","471.58726827789985","41944.548628601406","6362.4032834059335","59118.276158290428","60656.512241898352","27939.493976365662","1463.2387916719872","803.44400306194882","524275.94600000017","1081012.054050497","670719.16999999958","2686584.2240000004"
"250","2014","07.6","Textile wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"251","2014","07.6","Textile wastes","Non-hazardous","0","0","1278.8510479500394","4373.1309090126579","0","107.07597256605445","0","110.47550351906511","0.74451049196881636","45.637302867664303","23.395438345773542","159.61266392095791","11.399389307205","0","0","1724.059262018613","112970.603","120804.985"
"252","2014","07.6","Textile wastes","Total","0","0","1278.8510479500394","4373.1309090126579","0","107.07597256605445","0","110.47550351906511","0.74451049196881636","45.637302867664303","23.395438345773542","159.61266392095791","11.399389307205","0","0","1724.059262018613","112970.603","120804.985"
"253","2014","07.7","Waste containing PCB","Hazardous","0","0","0","0","0","0","0","0","0","0","4406.5780000000004","0","0","0","0","0","0","4406.5780000000004"
"254","2014","07.7","Waste containing PCB","Non-hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"255","2014","07.7","Waste containing PCB","Total","0","0","0","0","0","0","0","0","0","0","4406.5780000000004","0","0","0","0","0","0","4406.5780000000004"
"256","2014","08*","Discarded equipment","Hazardous","9.7525559539213038","0","885.9261530867625","1506.769149741097","34.29930751599121","2853.8980662069207","14.232324191833708","517.23968701969522","312.443173585289","870.94554495586112","979.83307536229381","2485.8868005296172","183.94758125537351","47.894443129001175","0","58837.222693420321","248281.85699999993","317822.14755595394"
"257","2014","08*","Discarded equipment","Non-hazardous","0","0","881.02416398887419","1498.4319244324975","34.109523264874241","2838.1069337764275","14.15357417662883","514.37770659623493","310.71436918631252","866.12644626309452","974.41148233623721","2472.1319407680862","182.9297661307663","47.629434541942558","0","59995.416734538063","0","70629.564000000042"
"258","2014","08*","Discarded equipment","Total","9.7525559539213038","0","1766.9503170756366","3005.2010741735944","68.408830780865458","5692.0049999833482","28.385898368462538","1031.6173936159303","623.15754277160158","1737.0719912189556","1954.244557698531","4958.0187412977029","366.87734738613983","95.523877670943733","0","118832.63942795838","248281.85699999993","388451.71155595395"
"259","2014","08.1","Discarded vehicles","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","728556.01300000085","574","729130.01300000085"
"260","2014","08.1","Discarded vehicles","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","501530.51399999979","0","501530.51399999979"
"261","2014","08.1","Discarded vehicles","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1230086.5270000007","574","1230660.5270000007"
"262","2014","08.41","Batteries & accumulators wastes","Hazardous","3362.6839128205124","0","4.1528296735188137","2.1199703052123886","1.60256519914927","0.54069913029165928","7.0352014475228514E-2","56.125614975070405","0.69594120588254194","1.9011483174249768","218.34221715646785","4.6454353894997205","4.6347336675392459","0.93869910632180675","0","85614.795793859143","8294.9249999999993","97568.174912820512"
"263","2014","08.41","Batteries & accumulators wastes","Non-hazardous","0","0","2.5373053374891748","1.2952642881151817","0.97913893733822166","0.3303575867830657","4.2983834123844746E-2","34.291756137795602","0.42520774389675359","1.1615679313603093","133.40322540146587","2.8382787004002914","2.831740137929553","0.57352851910935676","0","2227.4066454441927","0","2408.1169999999997"
"264","2014","08.41","Batteries & accumulators wastes","Total","3362.6839128205124","0","6.6901350110079889","3.4152345933275701","2.5817041364874918","0.87105671707472498","0.11333584859907325","90.417371112866007","1.1211489497792955","3.0627162487852861","351.74544255793376","7.4837140899000119","7.4664738054687989","1.5122276254311635","0","87842.202439303335","8294.9249999999993","99976.29191282051"
"265","2014","09.1","Animal & mixed food waste","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"266","2014","09.1","Animal & mixed food waste","Non-hazardous","14109.14369448891","0","966590.60599999991","0","0","0","0","0","0","0","0","0","0","0","0","889277.04200000025","308951.51299999986","2178928.3046944891"
"267","2014","09.1","Animal & mixed food waste","Total","14109.14369448891","0","966590.60599999991","0","0","0","0","0","0","0","0","0","0","0","0","889277.04200000025","308951.51299999986","2178928.3046944891"
"268","2014","09.2","Vegetal wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"269","2014","09.2","Vegetal wastes","Non-hazardous","0","0","394767.64500000002","0","0","0","0","0","0","0","0","0","0","0","0","78240.958999999988","3873868.2170000011","4346876.8210000014"
"270","2014","09.2","Vegetal wastes","Total","0","0","394767.64500000002","0","0","0","0","0","0","0","0","0","0","0","0","78240.958999999988","3873868.2170000011","4346876.8210000014"
"271","2014","09.3","Animal faeces, urine & manure","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"272","2014","09.3","Animal faeces, urine & manure","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"273","2014","09.3","Animal faeces, urine & manure","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"274","2014","10.1","Household & similar wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"275","2014","10.1","Household & similar wastes","Non-hazardous","776.98983050043012","0","449606.03003243153","42.030226313139472","29.570129660874397","149876.02195490184","13.457095351997683","449514.35304312687","43.425836099168023","299843.02387244743","150002.25930209164","96.185000610726945","39.932108513558724","2.6566058260188137","0","7445170.2130566519","12370610.456999995","21315666.605094522"
"276","2014","10.1","Household & similar wastes","Total","776.98983050043012","0","449606.03003243153","42.030226313139472","29.570129660874397","149876.02195490184","13.457095351997683","449514.35304312687","43.425836099168023","299843.02387244743","150002.25930209164","96.185000610726945","39.932108513558724","2.6566058260188137","0","7445170.2130566519","12370610.456999995","21315666.605094522"
"277","2014","10.2","Mixed & undifferentiated materials","Hazardous","0","586.54100000000005","975.5004749804034","103.57483999068563","22.595219951046012","378.06839595260374","29.804587583359563","314.67103954568961","84.774635177117062","307.65522143242276","428.61853710085677","109.29774727062642","56.008832824690671","17.243709735990439","0","9497.5197584545149","0","12911.874000000007"
"278","2014","10.2","Mixed & undifferentiated materials","Non-hazardous","11711.257755073035","2354.2219999999998","63601.200015592964","599.56064132416873","130.79628764985864","98744.593445563863","172.52894281553722","651109.60302618821","491.58944659982677","3395.1697654521181","2481.1315664183198","632.68866700404055","324.21668941230865","99.8181572768829","0","54677.570744702403","2924546.3569999984","3815072.3041510722"
"279","2014","10.2","Mixed & undifferentiated materials","Total","11711.257755073035","2940.7629999999999","64576.70049057337","703.13548131485436","153.39150760090465","99122.66184151647","202.33353039889678","651424.27406573389","576.36408177694386","3702.824986884541","2909.7501035191767","741.98641427466691","380.22552223699932","117.06186701287334","0","64175.09050315692","2924546.3569999984","3827984.178151072"
"280","2014","10.3","Sorting residues","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","2014","10.3","Sorting residues","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","2014","10.3","Sorting residues","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","2014","11","Common sludges","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"284","2014","11","Common sludges","Non-hazardous","0","0","36794.331828746886","0.23573968589309591","4.8074229352752837","2854.2938189145643","1.2802046878193274","185.9082806908059","41.243580654675164","97.731630003165009","143.36715825435334","15.52794591157477","49.405443228624399","924931","0","260027.70526542899","0","1225146.8383191426"
"285","2014","11","Common sludges","Total","0","0","36794.331828746886","0.23573968589309591","4.8074229352752837","2854.2938189145643","1.2802046878193274","185.9082806908059","41.243580654675164","97.731630003165009","143.36715825435334","15.52794591157477","49.405443228624399","924931","0","260027.70526542899","0","1225146.8383191426"
"286","2014","12.1","Mineral waste from construction & demolition","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","359721.37921002001","0","0","359721.37921002001"
"287","2014","12.1","Mineral waste from construction & demolition","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53324876.001289956","0","0","53324876.001289956"
"288","2014","12.1","Mineral waste from construction & demolition","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53684597.380499974","0","0","53684597.380499974"
"289","2014","12.2, 12.3, 12.5","Other mineral wastes","Hazardous","19919.322467907656","6.12","970.79314379521838","8.8551851856640815E-2","7.5630053164193276","0.81550439094028171","14.845835907860168","1229.0587971266816","2517.2441321831252","3530.0312142643838","55.719338825379666","6.6826435780885181","157.1068938873475","102.61956029330229","0","1865.6123785793957","0","30383.623467907659"
"290","2014","12.2, 12.3, 12.5","Other mineral wastes","Non-hazardous","0","11640739.152941179","11552.417087662205","0.24028452799944605","20.52213617909602","2.2128626736772881","40.284021159179062","170329.70024888113","55091.408812657915","103063.13762335823","151.19384574557051","18.13328376857778","426.30792074563846","278.45710836749322","0","5062.3197642732976","0","11986775.487941179"
"291","2014","12.2, 12.3, 12.5","Other mineral wastes","Total","19919.322467907656","11640745.272941178","12523.210231457422","0.32883637985608688","28.085141495515348","3.0283670646175698","55.129857067039232","171558.75904600782","57608.652944841044","106593.16883762261","206.91318457095019","24.8159273466663","583.41481463298601","381.07666866079552","0","6927.9321428526928","0","12017159.111409081"
"292","2014","12.4","Combustion wastes","Hazardous","0","0","0","0","0","0","0","0","255.21999999999997","12818.549000000001","0","0","16121.645","0","0","0","0","29195.414000000001"
"293","2014","12.4","Combustion wastes","Non-hazardous","0","0","0","0","0","0","0","0","971.07999999999993","175028.723","0","0","1597133.4949999999","0","0","0","0","1773133.298"
"294","2014","12.4","Combustion wastes","Total","0","0","0","0","0","0","0","0","1226.3","187847.272","0","0","1613255.14","0","0","0","0","1802328.7119999998"
"295","2014","12.6","Soils","Hazardous","0","0","0","0","0","0","326.983","0","0","0","0","0","0","0","259871.05230962188","0","0","260198.03530962189"
"296","2014","12.6","Soils","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49848582.914825805","282529.16699999996","0","50131112.081825808"
"297","2014","12.6","Soils","Total","0","0","0","0","0","0","326.983","0","0","0","0","0","0","0","50108453.967135429","282529.16699999996","0","50391310.117135435"
"298","2014","12.7","Dredging spoils","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","2014","12.7","Dredging spoils","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10447101.800000001","0","0","10447101.800000001"
"300","2014","12.7","Dredging spoils","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10447101.800000001","0","0","10447101.800000001"
"301","2014","12.8, 13","Mineral waste from waste treatment & stabilised waste","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","2014","12.8, 13","Mineral waste from waste treatment & stabilised waste","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","2014","12.8, 13","Mineral waste from waste treatment & stabilised waste","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","2014","Total","*Total waste generation","Hazardous","149611.39077896826","16481.392","15566.272565630574","3140.8794669144154","551.77469813004825","39932.037722042594","10107.538222072748","667096.09456034401","43525.062215013633","108767.38045310718","24818.091904884899","8347.2659072072493","42184.006627590476","1204.1729180640255","619592.43151964189","1145407.2984789992","264377.58799999993","3160710.6780386111"
"305","2014","Total","*Total waste generation","Non-hazardous","131262.94606807857","11645772.432941178","2114951.3345840718","22641.497317431498","134506.9990817396","1385977.3294979148","9514.4519784819295","1537478.7884784508","92109.007242366366","1266394.5284014987","305572.29915870662","81577.996299052553","1608780.0861307145","941826.9268648565","116197495.52711575","19058539.534370672","22090792.681999993","178625194.36753094"
"306","2014","Total","*Total waste generation","Total","280874.33684704686","11662253.824941179","2130517.6071497025","25782.376784345914","135058.77377986966","1425909.3672199573","19621.990200554676","2204574.8830387946","135634.06945737998","1375161.9088546059","330390.39106359152","89925.262206259795","1650964.0927583049","943031.09978292056","116817087.95863539","20203946.83284967","22355170.269999992","181785905.04556957"
"307","2016","01.1","Spent solvents","Hazardous","0","0","26.326326367359087","17.554774241345569","31.364392212649218","1333.0353702998896","35.339284468440795","57676.350569541501","18.363177202802753","650.43168524862176","683.75807480396486","157.62625195693909","3.8678191183196433","0.86734625726359582","0","2011.4519282809324","0","62646.337000000021"
"308","2016","01.1","Spent solvents","Non-hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"309","2016","01.1","Spent solvents","Total","0","0","26.326326367359087","17.554774241345569","31.364392212649218","1333.0353702998896","35.339284468440795","57676.350569541501","18.363177202802753","650.43168524862176","683.75807480396486","157.62625195693909","3.8678191183196433","0.86734625726359582","0","2011.4519282809324","0","62646.337000000021"
"310","2016","01.2","Acid, alkaline or saline wastes","Hazardous","0","0","2693.5130602040722","1.657257825035779","14.356549605638534","5973.8716765450445","1061.1185898277595","40797.618953851481","2112.4684254971912","14624.657180196327","3804.0478002895511","867.04653005123794","52.205117474020483","113.45747799744944","0","7124.5063806351727","0","79240.524999999994"
"311","2016","01.2","Acid, alkaline or saline wastes","Non-hazardous","0","0","1277.8923859679176","0.78625835808589695","6.8112257188855869","2834.703866688485","148.92908444929321","19355.750449859439","1002.2254417195846","6839.5729088511116","1804.7670871437033","411.35577747985155","12.876176465132103","53.828009749126103","0","3380.1033275493946","0","37129.602000000021"
"312","2016","01.2","Acid, alkaline or saline wastes","Total","0","0","3971.4054461719898","2.4435161831216758","21.167775324524122","8808.57554323353","1210.0476742770527","60153.369403710924","3114.6938672167757","21464.23008904744","5608.8148874332546","1278.4023075310895","65.081293939152587","167.28548774657554","0","10504.609708184567","0","116370.12699999998"
"313","2016","01.3","Used oils","Hazardous","20514.247720612195","423.36999999999989","5121.8399515723831","64.970343464034727","74.10315756112891","3262.0301883904904","3602.264495148645","43781.100053058362","16634.869093631853","20231.02147288376","7953.1849620201065","3429.7305589253988","27101.990314589078","23.962685275148601","0","64661.187723479612","5061.1640000000016","221941.0367206122"
"314","2016","01.3","Used oils","Non-hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"315","2016","01.3","Used oils","Total","20514.247720612195","423.36999999999989","5121.8399515723831","64.970343464034727","74.10315756112891","3262.0301883904904","3602.264495148645","43781.100053058362","16634.869093631853","20231.02147288376","7953.1849620201065","3429.7305589253988","27101.990314589078","23.962685275148601","0","64661.187723479612","5061.1640000000016","221941.0367206122"
"316","2016","01.4, 02, 03.1","Chemical wastes","Hazardous","109003.30424857177","295.75899999999996","492.0549708789041","1588.2830415440451","416.34791931386275","23322.409486444703","4017.4536666244726","545323.26818263589","3218.6527492154578","62656.450581767858","7844.6526399950762","1827.0549266110961","721.89074307773183","8.9685126651438676","0","64477.85257922599","3180.7689999999975","828395.17224857199"
"317","2016","01.4, 02, 03.1","Chemical wastes","Non-hazardous","0","18.759","118.17631950355369","3397.425441242885","98.301555235687346","5506.5223530822295","946.26311014084217","27343.718432169018","759.93791810686082","15068.790303915668","1852.1566195553225","431.37561749528658","170.4415453107903","2.1175048612888485","0","16505.959279380575","4783.8740000000007","77003.819000000003"
"318","2016","01.4, 02, 03.1","Chemical wastes","Total","109003.30424857177","314.51799999999997","610.23129038245781","4985.7084827869303","514.64947454955006","28828.931839526933","4963.7167767653145","572666.98661480495","3978.5906673223185","77725.240885683525","9696.8092595503986","2258.4305441063825","892.3322883885221","11.086017526432716","0","80983.811858606568","7964.6429999999982","905398.99124857213"
"319","2016","03.2","Industrial effluent sludges","Hazardous","0","538.95861000000002","5598.8149914434216","91.568072031958735","1.7218200340487719","6541.9121688237537","269.6253745398601","2389.3649302426729","522.77787795156348","2238.3474990679433","248.73906182416292","17.26872278285623","361.65471792143398","1001.5412833398337","0","960.89978999646496","0","20783.194919999973"
"320","2016","03.2","Industrial effluent sludges","Non-hazardous","0","14.572979999999999","43024.732566710205","2175.7312581464903","13.231522492914811","56495.513723599637","868.28140515047824","17781.979454138484","2310.9222093906028","14527.25346376153","1911.4636990567813","132.70347040159973","5512.0137255421114","7696.4582569832055","0","7384.1440646259798","0","159849.0018"
"321","2016","03.2","Industrial effluent sludges","Total","0","553.53159000000005","48623.54755815363","2267.2993301784491","14.953342526963583","63037.425892423387","1137.9067796903382","20171.344384381155","2833.7000873421662","16765.600962829474","2160.202760880944","149.97219318445596","5873.6684434635454","8697.9995403230387","0","8345.043854622445","0","180632.19671999998"
"322","2016","03.3","Sludges & liquid wastes from waste treatment","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","2016","03.3","Sludges & liquid wastes from waste treatment","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","2016","03.3","Sludges & liquid wastes from waste treatment","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","2016","05","Health care & biological wastes","Hazardous","20.663161723704754","1.0110000000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","116796.19","0","116817.8641617237"
"326","2016","05","Health care & biological wastes","Non-hazardous","984.73587793690081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137497.47299999997","0","138482.20887793688"
"327","2016","05","Health care & biological wastes","Total","1005.3990396606056","1.0110000000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","254293.66299999997","0","255300.07303966058"
"328","2016","06.1","Metallic wastes, ferrous","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"329","2016","06.1","Metallic wastes, ferrous","Non-hazardous","0","0","0","0","0","0","0","0","372.9","236694.78499999997","0","0","0","0","986955.91400000034","527195.32299999997","9862.9319999999989","1761081.8540000003"
"330","2016","06.1","Metallic wastes, ferrous","Total","0","0","0","0","0","0","0","0","372.9","236694.78499999997","0","0","0","0","986955.91400000034","527195.32299999997","9862.9319999999989","1761081.8540000003"
"331","2016","06.2","Metallic wastes, non-ferrous","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"332","2016","06.2","Metallic wastes, non-ferrous","Non-hazardous","0","0","0","0","0","0","0","0","0","61683.274999999994","0","0","0","0","272740.55800000037","91430.822999999989","2712.6349999999998","428567.29100000032"
"333","2016","06.2","Metallic wastes, non-ferrous","Total","0","0","0","0","0","0","0","0","0","61683.274999999994","0","0","0","0","272740.55800000037","91430.822999999989","2712.6349999999998","428567.29100000032"
"334","2016","06.3","Metallic wastes, mixed","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"335","2016","06.3","Metallic wastes, mixed","Non-hazardous","4578.2918322135874","1509.9970000000001","881.15051851816963","104.31006646025475","157.61069066015716","1191.1185863287615","219.75700497174824","1950.0629356806762","300.8058537361058","19080.961373805854","14154.988015488412","1375.9287515360975","796.16963981859567","22.635378901621486","605085.64800000016","2393688.2597370362","305208.18799999985","3350305.8833851563"
"336","2016","06.3","Metallic wastes, mixed","Total","4578.2918322135874","1509.9970000000001","881.15051851816963","104.31006646025475","157.61069066015716","1191.1185863287615","219.75700497174824","1950.0629356806762","300.8058537361058","19080.961373805854","14154.988015488412","1375.9287515360975","796.16963981859567","22.635378901621486","605085.64800000016","2393688.2597370362","305208.18799999985","3350305.8833851563"
"337","2016","07.1","Glass wastes","Hazardous","0","0","0","0","0","0","0","0","243.732","0","0","0","0","0","0","0","0","243.732"
"338","2016","07.1","Glass wastes","Non-hazardous","0","0","3524.2455483115095","41.810007679033859","105.71232384058253","102.52312314654338","8.7820758450617209E-2","1671.5615217174709","12248.691296443778","49.55844289298873","223.21806469390245","55.076912940939557","4.1029907524090623","0","119961.78199999985","426981.21168098634","446512.45400000014","1011482.0357341639"
"339","2016","07.1","Glass wastes","Total","0","0","3524.2455483115095","41.810007679033859","105.71232384058253","102.52312314654338","8.7820758450617209E-2","1671.5615217174709","12492.423296443778","49.55844289298873","223.21806469390245","55.076912940939557","4.1029907524090623","0","119961.78199999985","426981.21168098634","446512.45400000014","1011725.7677341639"
"340","2016","07.2","Paper & cardboard wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"341","2016","07.2","Paper & cardboard wastes","Non-hazardous","5638.2746463389276","0","65399.073059938688","6182.5050123051924","2086.3402655401951","965280.96595407196","531.68989546876344","44443.6969460584","6873.1849138869256","13839.353528893096","46565.847666783746","32816.323106197386","1793.3534756067857","716.67118492159011","0","3857776.2864164719","893401.00200000021","5943344.5680724839"
"342","2016","07.2","Paper & cardboard wastes","Total","5638.2746463389276","0","65399.073059938688","6182.5050123051924","2086.3402655401951","965280.96595407196","531.68989546876344","44443.6969460584","6873.1849138869256","13839.353528893096","46565.847666783746","32816.323106197386","1793.3534756067857","716.67118492159011","0","3857776.2864164719","893401.00200000021","5943344.5680724839"
"343","2016","07.3","Rubber wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"344","2016","07.3","Rubber wastes","Non-hazardous","11738.348954414208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185332.39499999999","6410.1069999999936","203480.8509544142"
"345","2016","07.3","Rubber wastes","Total","11738.348954414208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185332.39499999999","6410.1069999999936","203480.8509544142"
"346","2016","07.4","Plastic wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"347","2016","07.4","Plastic wastes","Non-hazardous","82265.701143261031","0","49258.24172994378","5536.4770154985299","3432.1911085258189","19667.893580423683","7358.0939572102016","123708.65995424478","3764.4696379933821","10824.594384459238","32857.940537647075","27545.428257085998","1015.7270721515257","3541.5857570193634","21804.269999999993","713516.86850885558","81180.373000000036","1187278.5156443203"
"348","2016","07.4","Plastic wastes","Total","82265.701143261031","0","49258.24172994378","5536.4770154985299","3432.1911085258189","19667.893580423683","7358.0939572102016","123708.65995424478","3764.4696379933821","10824.594384459238","32857.940537647075","27545.428257085998","1015.7270721515257","3541.5857570193634","21804.269999999993","713516.86850885558","81180.373000000036","1187278.5156443203"
"349","2016","07.5","Wood wastes","Hazardous","0","0","0.1258380901891753","1.3786480315547625E-2","0.61347706186271089","0.24912750591054725","2.2320564079922911E-3","0.19852656092412471","3.0113711658960245E-2","0.2798110466604255","0.28709162851319669","0.13223963147635193","6.9256142840771707E-3","3.8027581661526423E-3","0","2.4820278536307376","0","4.4249999999999998"
"350","2016","07.5","Wood wastes","Non-hazardous","0","0","25777.403117754311","2824.1024647990548","125668.19397336115","51150.320998250725","457.2273603635262","40667.330399160695","6168.6670835346968","57318.115172626807","58809.511720910028","27088.731906091998","1418.6829359087924","778.97900437685587","497403.68399999995","1163151.9613796966","708967.78299999959","2767650.6945168348"
"351","2016","07.5","Wood wastes","Total","0","0","25777.5289558445","2824.1162512793703","125668.80745042302","51150.570125756632","457.22959241993419","40667.528925721621","6168.6971972463562","57318.394983673468","58809.798812538538","27088.864145723473","1418.6898615230764","778.98280713502197","497403.68399999995","1163154.4434075502","708967.78299999959","2767655.1195168346"
"352","2016","07.6","Textile wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"353","2016","07.6","Textile wastes","Non-hazardous","0","0","1142.6737985410045","3345.05497160308","0","95.674088472347066","0","98.711623573531256","0.66523199341732475","40.777657653370056","20.904197127530772","142.6164597277907","10.185536072861337","0","0","1540.4744352350663","119379.22199999995","125816.95999999995"
"354","2016","07.6","Textile wastes","Total","0","0","1142.6737985410045","3345.05497160308","0","95.674088472347066","0","98.711623573531256","0.66523199341732475","40.777657653370056","20.904197127530772","142.6164597277907","10.185536072861337","0","0","1540.4744352350663","119379.22199999995","125816.95999999995"
"355","2016","07.7","Waste containing PCB","Hazardous","0","0","0","0","0","0","0","0","0","0","269.041","0","0","0","0","0","0","269.041"
"356","2016","07.7","Waste containing PCB","Non-hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"357","2016","07.7","Waste containing PCB","Total","0","0","0","0","0","0","0","0","0","0","269.041","0","0","0","0","0","0","269.041"
"358","2016","08*","Discarded equipment","Hazardous","3.424263196198386E-3","0","1445.245914550836","2458.0513288236689","55.953799181447565","4655.6753137483529","23.217745995129537","843.7932912401086","509.70074489855779","1420.8074637575769","1598.4399423982825","4055.3241711890496","300.08086946587832","78.132074576081948","0","95983.458017245925","283084.79600000015","396512.68010133423"
"359","2016","08*","Discarded equipment","Non-hazardous","0","0","706.59218401398402","1201.7607795084336","27.356255962699851","2276.1965661904842","11.351340062897963","412.5372287933385","249.19673455251157","694.64403169881621","781.48995858978537","1982.6801336405913","146.71191580749627","38.199390609185706","0","66808.684645992747","0","75337.401165422969"
"360","2016","08*","Discarded equipment","Total","3.424263196198386E-3","0","2151.83809856482","3659.8121083321025","83.310055144147412","6931.8718799388371","34.569086058027501","1256.3305200334471","758.89747945106933","2115.4514954563929","2379.9299009880679","6038.0043048296411","446.79278527337459","116.33146518526766","0","162792.14266323869","283084.79600000015","471850.08126675722"
"361","2016","08.1","Discarded vehicles","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","852982.09999999893","0","852982.09999999893"
"362","2016","08.1","Discarded vehicles","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","463911.64722191304","606.88999999999965","464518.53722191305"
"363","2016","08.1","Discarded vehicles","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1316893.747221912","606.88999999999965","1317500.6372219119"
